date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KN%,wFS/C,wKN/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,KC_ba,KC_slg,KC_whiff
2024/09/16,6:40 PM.,52,W,MIN,CLE,home,Clear.,77,641154,3,4,2,0,1,7,3,10,32,0,4,19,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.219,0.201,-2.77,-0.84,-0.14,88.5,94.5,84.5,0.426,0.639,0.142,,,,0.281,0.359,0.249,6.1,8,2,2,2,4,0,92,61,3.84,571510,Matthew Boyd,2.2,2,5,97.0,105.0,101.0,,,,,,,0.407,,,1.65,,,95.0,,,0.208,0.352,0.259,,,,0.23,0.446,0.341,0.239,0.436,0.331,92.0,103.0,108.0,0.1,-1.28,82.4,,,,,,,,,,,,,,,,,,
2024/09/17,6:41 PM.,52,L,MIN,CLE,home,Partly Cloudy.,76,805673,4,1,1,0,1,9,2,8,33,0,1,12,805673,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,6.69,6.01,37.2,100.0,100.0,100.0,0.772,10.27,2.63,12.19,2.63,0.87,0.256,0.455,0.165,0.38,0.431,88.0,87.0,93.0,,,,114.0,100.0,105.0,,0.259,0.079,,-1.68,-3.13,85.8,,87.2,,,,0.308,0.462,0.376,0.222,0.333,0.313,4.2,5,1,1,1,5,1,76,47,6.30,668909,Gavin Williams,5.0,2,7,95.0,99.0,97.0,,,,96.0,101.0,95.0,0.428,0.162,,-1.19,-1.3,,94.9,90.9,,0.288,0.627,0.178,0.345,0.655,0.182,0.4,0.667,0.174,,,,107.0,117.0,117.0,0.071,-5.76,81.7,,,,,,,,,,,,,,,,,,
2024/09/18,6:41 PM.,52,W,MIN,CLE,home,Partly Cloudy.,75,641927,4,5,0,0,2,15,1,7,35,1,5,7,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,,,,74.0,100.0,101.0,,0.118,0.294,,2.03,1.98,83.4,,80.3,,,,0.095,0.162,0.307,0.154,0.285,0.395,7.0,4,2,2,0,12,2,101,70,3.84,676440,Tanner Bibee,6.2,2,5,81.0,104.0,96.0,,,,84.0,104.0,100.0,0.381,0.195,,-0.01,-0.86,,91.7,86.2,,0.258,0.506,0.222,0.279,0.504,0.229,0.0,0.0,0.375,,,,94.0,99.0,103.0,0.011,4.57,76.0,,,,,,,,,,,,,,,,,,
2024/09/19,1:10 PM.,52,W,MIN,CLE,home,Sunny.,76,680573,2,3,1,0,1,12,4,11,37,0,3,20,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,,,,92.0,108.0,106.0,,0.312,0.193,,0.76,-3.33,82.8,,86.4,,,,0.214,0.313,0.239,0.311,0.622,0.205,4.2,5,1,1,1,6,1,72,51,4.00,676282,Joey Cantillo,4.1,1,6,71.0,100.0,88.0,,,,,,,0.403,,,0.82,,,93.1,,,0.258,0.356,0.219,,,,0.186,0.326,0.221,,,,106.0,103.0,102.0,0.093,1.68,76.1,,,,,,,,,,,,,,,,,,
2024/09/20,7:16 PM.,53,W,STL,CLE,away,Partly Cloudy.,93,502043,1,5,0,0,3,3,4,8,34,1,5,10,502043,kylegibson,Gibson,Right,Kyle Gibson,STL,4.24,4.87,169.2,98.0,93.0,95.0,0.756,8.01,3.61,8.54,1.22,1.29,0.218,0.431,0.166,0.351,0.359,99.0,92.0,89.0,84.0,101.0,96.0,104.0,102.0,105.0,0.264,0.207,0.099,0.22,0.92,1.2,84.9,90.7,80.7,0.267,0.422,0.092,,,,0.19,0.254,0.39,6.0,6,4,3,3,2,2,78,43,4.13,594902,Ben Lively,5.0,1,2,80.0,88.0,83.0,,,,96.0,95.0,91.0,0.132,0.211,,-1.39,0.21,,91.4,88.6,,0.268,0.563,0.065,0.299,0.479,0.181,0.325,0.675,0.462,0.2,0.312,0.412,102.0,103.0,104.0,0.086,-2.21,78.3,,,,,,,,,,,,,,,,,,
2024/09/21,6:15 PM.,53,L,STL,CLE,away,Overcast.,85,571945,6,5,2,0,2,9,1,10,37,1,5,12,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.65,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.152,0.33,0.495,85.0,103.0,98.0,80.0,111.0,99.0,116.0,112.0,114.0,0.231,0.283,0.085,1.42,-1.19,-4.2,85.6,92.4,85.7,0.237,0.382,0.108,0.301,0.506,0.164,0.394,0.742,0.159,6.0,4,1,1,0,4,1,81,59,5.35,571510,Matthew Boyd,4.0,2,6,65.0,107.0,98.0,,,,,,,0.279,,0.005,0.23,,4.24,93.2,,69.6,0.287,0.446,0.178,,,,0.267,0.52,0.231,0.273,0.545,0.275,94.0,109.0,106.0,0.116,-1.97,76.6,,,,,,,,,,,,,,,,,,
2024/09/22,1:16 PM.,53,L,STL,CLE,away,Overcast.,78,669467,2,1,1,0,0,4,2,2,27,2,1,3,669467,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.46,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.434,,,,85.0,98.0,89.0,111.0,105.0,110.0,0.19,0.172,,-0.25,-0.64,,,94.8,87.5,0.265,0.373,0.132,0.294,0.435,0.282,,,,7.0,1,1,1,2,4,0,85,53,3.71,668909,Gavin Williams,5.2,1,3,87.0,91.0,92.0,88.0,102.0,109.0,,,,0.512,,0.126,1.34,,0.42,94.5,,79.5,0.23,0.297,0.162,,,,0.157,0.257,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/24,6:40 PM.,54,W,CIN,CLE,home,Cloudy.,73,686730,1,6,3,0,2,7,3,10,32,0,6,10,686730,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.46,4.84,90.2,103.0,89.0,100.0,0.805,7.94,2.68,11.12,1.99,0.79,0.265,0.413,0.195,0.339,0.452,69.0,102.0,90.0,80.0,107.0,99.0,121.0,106.0,113.0,0.175,0.245,0.121,0.68,-1.23,-5.43,86.7,92.1,81.5,0.3,0.5,0.122,0.0,0.0,0.4,0.396,0.774,0.198,4.0,5,3,3,2,2,2,69,39,5.46,676440,Tanner Bibee,7.0,1,7,76.0,101.0,95.0,,,,82.0,103.0,98.0,0.299,0.16,,-1.66,-0.84,,92.4,87.8,,0.256,0.462,0.205,0.321,0.547,0.195,,,,0.291,0.544,0.319,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/25,6:41 PM.,54,W,CIN,CLE,home,Overcast.,71,596001,2,5,1,1,2,7,1,8,30,0,5,5,596001,jakobjunis,Junis,Right,Jakob Junis,- - -,2.69,3.8,67.0,108.0,99.0,108.0,0.779,6.85,1.07,6.58,1.07,0.96,0.257,0.408,0.105,0.288,0.502,89.0,102.0,106.0,79.0,109.0,102.0,123.0,107.0,116.0,0.362,0.453,0.084,1.95,1.3,-2.62,86.6,91.9,83.0,0.25,0.381,0.19,0.183,0.346,0.296,0.238,0.714,0.265,5.0,4,2,2,1,3,1,72,48,2.69,689958,Andrew Walters,1.2,0,0,73.0,112.0,101.0,,,,97.0,119.0,106.0,0.1,0.002,,3.97,-12.89,,92.5,88.2,,0.1,0.1,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/27,7:11 PM.,55,L,HOU,CLE,home,Cloudy.,72,669854,5,2,1,0,0,10,6,3,29,1,2,17,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,,,,89.0,103.0,101.0,,0.302,0.221,,2.24,-0.16,85.2,,86.4,,,,0.18,0.284,0.333,0.188,0.356,0.343,5.0,1,0,0,2,3,0,86,56,2.80,676282,Joey Cantillo,3.2,3,7,85.0,95.0,90.0,,,,,,,0.383,,,-0.42,,,93.4,,,0.232,0.497,0.192,,,,0.071,0.071,0.376,,,,75.0,96.0,100.0,0.094,2.55,80.1,,,,,,,,,,,,,,,,,,
2024/09/28,6:11 PM.,55,L,HOU,CLE,home,Overcast.,73,434378,4,3,3,0,1,9,0,9,35,0,3,14,434378,justinverlander,Verlander,Right,Justin Verlander,HOU,5.48,3.78,90.1,101.0,117.0,103.0,0.81,7.37,2.69,9.76,1.49,0.54,0.28,0.37,0.19,0.266,0.435,115.0,101.0,104.0,,,,127.0,108.0,112.0,,0.193,0.101,,0.66,-0.58,84.0,,86.7,,,,0.195,0.322,0.215,0.235,0.353,0.253,6.0,7,3,3,0,5,1,95,70,5.48,594902,Ben Lively,4.0,2,4,116.0,98.0,102.0,,,,,,,0.487,,,-0.59,,,93.5,,,0.299,0.497,0.202,,,,0.34,0.56,0.22,,,,110.0,101.0,97.0,0.219,-1.46,77.6,,,,,,,,,,,,,,,,,,
2024/10/05,1:09 PM.,56,W,DET,CLE,home,Sunny.,68,663947,0,7,4,0,1,8,5,8,32,2,7,18,663947,tylerholton,Holton,Left,Tyler Holton,DET,2.19,2.78,94.1,103.0,83.0,99.0,0.767,7.35,1.62,5.44,0.67,1.3,0.207,0.371,0.172,0.262,0.417,59.0,104.0,101.0,77.0,105.0,97.0,113.0,97.0,105.0,0.216,0.155,0.189,2.61,1.73,0.4,83.6,91.5,80.6,0.156,0.338,0.094,,,,0.25,0.382,0.289,0.0,3,4,4,1,0,0,20,12,27.00,676440,Tanner Bibee,4.2,0,6,79.0,100.0,91.0,,,,85.0,105.0,101.0,0.152,0.273,,4.5,1.85,,92.1,87.6,,0.105,0.14,0.257,0.194,0.292,0.253,,,,0.13,0.174,0.379,109.0,94.0,100.0,0.015,1.83,79.2,,,,,,,,,,,,,,,,,,
2024/10/07,4:09 PM.,56,L,DET,CLE,home,Partly Cloudy.,61,669373,3,0,2,0,0,11,0,3,28,0,0,4,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,95.0,105.0,104.0,111.0,99.0,103.0,0.205,0.149,0.271,1.25,0.78,1.13,86.3,96.6,88.7,0.207,0.305,0.16,0.169,0.364,0.346,0.216,0.322,0.461,7.0,3,0,0,0,8,0,92,65,0.00,571510,Matthew Boyd,4.2,0,5,112.0,104.0,103.0,95.0,91.0,101.0,,,,0.332,,0.042,1.84,,1.26,96.8,,78.5,0.197,0.286,0.277,,,,0.158,0.316,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/10/09,3:08 PM.,56,L,DET,CLE,away,Partly Cloudy.,65,672456,3,0,0,0,0,6,2,6,33,0,0,15,672456,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.24,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,90.0,101.0,97.0,110.0,99.0,104.0,0.078,0.28,0.109,1.09,0.02,-2.78,86.0,94.1,83.5,0.32,0.32,0.038,0.235,0.391,0.259,0.289,0.474,0.329,1.0,0,0,0,0,0,0,6,5,0.00,502171,Alex Cobb,3.0,2,2,92.0,100.0,96.0,95.0,102.0,111.0,,,,0.421,,0.112,-0.19,,-3.94,94.8,,78.8,0.27,0.486,0.18,,,,0.269,0.615,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/10/10,6:08 PM.,56,W,DET,CLE,away,Clear.,61,681857,4,5,1,0,2,6,1,11,38,1,5,14,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,102.0,97.0,105.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.278,0.223,1.85,2.08,-0.05,86.5,94.2,84.8,0.284,0.385,0.076,0.143,0.194,0.455,0.222,0.344,0.429,4.0,5,1,1,1,4,0,74,47,2.00,676440,Tanner Bibee,4.0,2,3,70.0,94.0,86.0,,,,,,,0.234,,,-0.39,,,94.2,,,0.277,0.386,0.101,,,,0.304,0.652,0.295,,,,92.0,91.0,90.0,0.06,-3.32,79.0,,,,,,,,,,,,,,,,,,
2024/10/12,1:09 PM.,56,W,DET,CLE,home,Sunny.,65,669373,3,7,1,0,1,10,1,11,36,0,7,17,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,95.0,105.0,104.0,111.0,99.0,103.0,0.205,0.149,0.271,1.25,0.78,1.13,86.3,96.6,88.7,0.207,0.305,0.16,0.169,0.364,0.346,0.216,0.322,0.461,6.0,6,5,5,1,6,1,84,66,2.37,571510,Matthew Boyd,2.0,0,5,112.0,104.0,103.0,95.0,91.0,101.0,,,,0.332,,0.042,1.84,,1.26,96.8,,78.5,0.197,0.286,0.277,,,,0.158,0.316,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/10/14,7:39 PM.,57,L,NYY,CLE,away,Cloudy.,50,607074,5,2,0,0,1,14,1,6,33,0,2,11,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,,,,144.0,104.0,113.0,,0.26,0.129,,-0.4,1.44,85.5,,86.8,,,,0.199,0.361,0.393,0.188,0.247,0.495,6.0,3,1,1,0,9,1,93,63,4.66,502171,Alex Cobb,2.2,3,3,114.0,98.0,101.0,,,,100.0,83.0,82.0,0.494,0.035,,0.05,-3.11,,95.4,91.8,,0.262,0.514,0.214,0.353,0.647,0.255,0.281,0.531,0.276,,,,103.0,86.0,93.0,0.083,-1.32,81.0,,,,,,,,,,,,,,,,,,
2024/10/15,7:39 PM.,57,L,NYY,CLE,away,Partly Cloudy.,52,543037,6,3,0,0,1,7,6,8,34,1,3,22,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,,,,128.0,106.0,112.0,0.002,0.146,0.04,17.25,1.25,-3.6,88.2,93.7,88.2,0.0,0.0,0.143,0.222,0.27,0.264,0.333,0.667,0.28,4.1,6,2,2,4,4,0,89,53,3.31,676440,Tanner Bibee,1.1,2,2,116.0,100.0,104.0,102.0,99.0,106.0,99.0,102.0,102.0,0.462,0.163,0.187,0.7,-0.7,2.35,95.9,91.4,82.5,0.189,0.365,0.234,0.32,0.56,0.22,0.209,0.239,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/10/17,5:08 PM.,57,W,NYY,CLE,home,Clear.,57,657376,5,7,4,0,3,5,7,12,39,3,7,25,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,0.21,0.252,0.006,-0.75,1.21,-13.05,87.1,94.3,85.2,0.267,0.483,0.203,,,,0.667,1.0,0.0,4.2,5,2,2,2,2,1,78,48,3.86,571510,Matthew Boyd,5.0,1,4,,,,150.0,102.0,113.0,106.0,102.0,100.0,,0.35,0.182,,0.53,0.89,,92.4,83.8,,,,0.256,0.38,0.322,0.143,0.19,0.33,0.21,0.323,0.297,,,,,,,,,,,,,,,,,,,,,,,,
2024/10/18,8:08 PM.,57,L,NYY,CLE,home,Clear.,56,661563,8,6,4,0,0,10,7,11,37,1,6,23,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,108.0,94.0,105.0,,0.259,0.253,,1.37,0.37,91.6,,87.5,,,,0.171,0.312,0.315,0.179,0.282,0.269,4.0,3,2,2,3,3,0,79,48,4.50,668909,Gavin Williams,2.1,3,4,128.0,96.0,102.0,,,,,,,0.488,,,0.06,,,96.6,,,0.205,0.395,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/10/19,8:09 PM.,57,L,NYY,CLE,home,Clear.,58,607074,5,2,2,0,0,11,5,7,35,0,2,16,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,,,,144.0,104.0,113.0,,0.26,0.129,,-0.4,1.44,85.5,,86.8,,,,0.199,0.361,0.393,0.188,0.247,0.495,4.2,5,2,2,1,6,0,85,58,4.40,676440,Tanner Bibee,5.2,2,5,114.0,98.0,101.0,,,,100.0,83.0,82.0,0.494,0.035,,0.05,-3.11,,95.4,91.8,,0.262,0.514,0.214,0.353,0.647,0.255,0.281,0.531,0.276,,,,103.0,86.0,93.0,0.083,-1.32,81.0,,,,,,,,,,,,,,,,,,
