date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C
2024-09-18,746831,Strikeout,strikeout,True,663662,657006,Daz Cameron,Justin Steele,0,ce8862f1-788a-4cfc-a57a-989a3d4d5e45,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.03,2.79,130.2,103.0,100.0,102.0,0.791,9.09,2.55,7.37,0.76,1.2,0.292,0.377,0.172,0.265,0.513,71.0,92.0,92.0,89.0,102.0,99.0,62.0,104.0,95.0,130.0,105.0,109.0,,,,0.052,0.598,,0.298,0.031,0.24,,2.27,1.88,0.21,91.6,,86.4,91.7,83.3,0.259,0.404,0.222,0.154,0.235,0.285,0.235,0.235,0.154,0.227,0.273,0.176,92.0,122.0,109.0,0.022,2.93,79.9,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746831,Pop Out,field_out,True,663662,681799,Daz Cameron,Ethan Roberts,0,2dedbf7d-f5d7-40f0-82a9-b220ff7a1ae2,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,2.55,4.09,24.2,100.0,113.0,104.0,0.745,8.76,3.28,9.49,1.09,0.62,0.315,0.329,0.123,0.356,0.419,,,,43.0,99.0,93.0,,,,133.0,102.0,111.0,91.0,96.0,95.0,,0.076,0.33,0.594,,6.1,-1.79,,0.4,,91.6,89.8,,,81.3,0.0,0.0,0.313,,,,,,,,,,,,,,,,,,,0.387,0.484,0.211,,,,,,,,,,,,,,,,,,,0.237,0.39,0.319,,,,,,
2024-09-21,745610,Single,single,False,663662,607074,Daz Cameron,Carlos Rodón,0,d7b09987-5a28-455a-b1b2-b64e1e87289f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,100.0,84.0,83.0,,0.493,0.036,0.261,0.128,0.16,-3.06,,-0.35,1.28,95.4,91.8,85.5,,86.8,0.257,0.505,0.21,0.2,0.352,0.392,0.198,0.259,0.485,,,,103.0,86.0,93.0,0.082,-1.38,81.0,0.29,0.548,0.28,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745610,Lineout,field_out,True,663662,607074,Daz Cameron,Carlos Rodón,0,fc06d298-0da7-4ee4-a83a-a9174ee0bf80,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,100.0,84.0,83.0,,0.493,0.036,0.261,0.128,0.16,-3.06,,-0.35,1.28,95.4,91.8,85.5,,86.8,0.257,0.505,0.21,0.2,0.352,0.392,0.198,0.259,0.485,,,,103.0,86.0,93.0,0.082,-1.38,81.0,0.29,0.548,0.28,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745610,Groundout,field_out,True,663662,643410,Daz Cameron,Mark Leiter Jr.,0,59f6a87f-9893-4366-97a4-049f19f2da02,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,- - -,4.72,3.35,55.1,97.0,91.0,98.0,0.647,13.01,3.09,8.62,1.3,1.35,0.218,0.507,0.162,0.303,0.38,9.0,142.0,144.0,,,,74.0,97.0,87.0,99.0,99.0,102.0,75.0,96.0,89.0,0.312,0.003,0.076,0.097,0.002,2.45,-4.1,-1.99,-1.48,-24.31,95.8,88.6,83.8,91.5,79.6,,,,,,,,,,0.394,0.62,0.098,78.0,94.0,97.0,0.16,1.33,73.5,0.167,0.278,0.459,0.364,0.727,0.139,0.349,2.51,84.2,,,,,,,114.0,99.0,110.0,0.085,0.128,0.571,,,,0.313,0.563,0.394,,,,,,
2024-09-25,745607,Triple,triple,False,663662,674003,Daz Cameron,Cody Bradford,0,36faa60b-253a-41d6-afa4-77c13fca1fb0,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.64,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,105.0,104.0,109.0,94.0,105.0,93.0,,,,49.0,114.0,107.0,70.0,112.0,85.0,,0.523,0.007,0.07,0.273,1.75,-3.68,,-0.79,0.86,89.8,86.4,80.9,,82.7,0.185,0.344,0.213,0.32,0.48,0.182,0.21,0.333,0.338,,,,96.0,103.0,104.0,0.128,-2.32,74.9,0.306,0.556,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745607,Groundout,field_out,True,663662,674003,Daz Cameron,Cody Bradford,0,09af9259-a346-48cd-b59c-d0f4ab183ea7,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.64,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,105.0,104.0,109.0,94.0,105.0,93.0,,,,49.0,114.0,107.0,70.0,112.0,85.0,,0.523,0.007,0.07,0.273,1.75,-3.68,,-0.79,0.86,89.8,86.4,80.9,,82.7,0.185,0.344,0.213,0.32,0.48,0.182,0.21,0.333,0.338,,,,96.0,103.0,104.0,0.128,-2.32,74.9,0.306,0.556,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Flyout,field_out,True,663662,642100,Daz Cameron,Gabe Speier,0,51d0592c-20b2-4ef0-a629-f567c3fa2320,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,5.7,3.32,23.2,97.0,90.0,92.0,0.709,12.55,5.32,7.23,0.76,0.91,0.218,0.436,0.218,0.291,0.431,110.0,74.0,75.0,83.0,100.0,95.0,94.0,95.0,91.0,92.0,96.0,89.0,,,,0.332,0.348,,0.306,0.014,3.73,,-3.19,0.41,-2.91,93.0,,87.9,92.8,81.7,0.091,0.152,0.315,0.16,0.2,0.431,,,,0.48,0.76,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Strikeout,strikeout,True,663662,700187,Daz Cameron,Troy Taylor,1,61475269-f1ce-4c9f-815b-20911e2a7938,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,3.72,3.29,19.1,97.0,89.0,101.0,0.739,11.64,3.26,6.98,1.86,0.68,0.204,0.408,0.184,0.327,0.409,123.0,69.0,81.0,83.0,94.0,96.0,,,,106.0,102.0,108.0,,,,,0.573,,0.412,0.015,0.27,,,-0.39,2.39,97.0,,88.8,,84.2,0.22,0.415,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188,0.438,0.446,,,,,,
2024-09-29,745201,Lineout,field_out,True,663662,669302,Daz Cameron,Logan Gilbert,0,69597329-f7ec-4957-9c48-40ab539525e6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.1,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,116.0,104.0,103.0,0.015,0.308,0.106,0.32,,1.41,0.14,0.32,1.72,,96.6,92.3,,95.5,88.4,0.204,0.383,0.193,0.21,0.375,0.368,,,,0.286,0.286,0.05,124.0,99.0,107.0,0.118,0.81,83.2,0.181,0.301,0.354,0.247,0.483,0.272,0.134,1.18,84.5,,,,,,,99.0,96.0,104.0,0.101,0.162,0.506,,,,,,,,,,,,
2024-09-29,745201,Groundout,field_out,True,663662,669302,Daz Cameron,Logan Gilbert,0,57bcaf28-29d2-4e54-b6f8-585726c61803,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.1,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,116.0,104.0,103.0,0.015,0.308,0.106,0.32,,1.41,0.14,0.32,1.72,,96.6,92.3,,95.5,88.4,0.204,0.383,0.193,0.21,0.375,0.368,,,,0.286,0.286,0.05,124.0,99.0,107.0,0.118,0.81,83.2,0.181,0.301,0.354,0.247,0.483,0.272,0.134,1.18,84.5,,,,,,,99.0,96.0,104.0,0.101,0.162,0.506,,,,,,,,,,,,
