date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FO%,wFO/C,vFO,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff,SC_ba,SC_slg,SC_whiff
2024-04-08,746569,Strikeout,strikeout,True,553869,668678,Elias Díaz,Zac Gallen,0,fb9f2ff0-a2cc-4588-aee0-40d9479c835e,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746569,Walk,walk,False,553869,573009,Elias Díaz,Joe Mantiply,1,80208718-0262-4b39-aaa3-f0177ca99ac5,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,62.0,105.0,102.0,103.0,85.0,78.0,80.0,104.0,93.0,,,,,,,,,,0.435,0.036,,,,0.275,1.25,,2.46,,,-0.83,89.3,,81.1,89.2,,,0.0,0.0,0.6,0.278,0.417,0.333,0.257,0.4,0.337,,,,,,,0.227,0.348,0.154,87.0,101.0,102.0,0.254,-0.67,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746571,Strikeout,strikeout,True,553869,518876,Elias Díaz,Merrill Kelly,0,ec5f8908-e461-4281-affa-7a6b58b86125,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,,,,95.0,105.0,99.0,0.111,0.219,0.249,0.169,,0.194,2.14,0.89,-3.42,3.09,,4.95,92.3,90.8,89.0,92.7,85.6,,0.143,0.214,0.29,0.25,1.0,0.0,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.375,0.75,0.1,112.0,106.0,102.0,0.058,-6.2,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746571,Single,single,False,553869,518876,Elias Díaz,Merrill Kelly,0,614c081f-c9b4-455b-ba7d-1d48d7e51055,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,,,,95.0,105.0,99.0,0.111,0.219,0.249,0.169,,0.194,2.14,0.89,-3.42,3.09,,4.95,92.3,90.8,89.0,92.7,85.6,,0.143,0.214,0.29,0.25,1.0,0.0,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.375,0.75,0.1,112.0,106.0,102.0,0.058,-6.2,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746571,Single,single,False,553869,518876,Elias Díaz,Merrill Kelly,1,8def84e4-9d33-4a12-bf3c-3a7346aa1011,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,,,,95.0,105.0,99.0,0.111,0.219,0.249,0.169,,0.194,2.14,0.89,-3.42,3.09,,4.95,92.3,90.8,89.0,92.7,85.6,,0.143,0.214,0.29,0.25,1.0,0.0,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.375,0.75,0.1,112.0,106.0,102.0,0.058,-6.2,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746571,Lineout,field_out,True,553869,669459,Elias Díaz,Kyle Nelson,0,ae14330e-6073-4ab0-a7ac-78fcbdcfc7b8,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,ARI,4.22,5.58,10.2,107.0,73.0,100.0,0.77,6.75,3.38,6.75,1.69,1.57,0.267,0.533,0.167,0.433,0.469,,,,48.0,107.0,88.0,,,,81.0,107.0,105.0,,,,86.0,107.0,101.0,,0.276,0.214,0.51,,,1.45,-1.04,,1.1,,,90.2,87.5,,,83.6,,0.182,0.182,0.095,,,,,,,0.167,0.333,0.368,0.375,0.875,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,744954,Single,single,False,553869,592332,Elias Díaz,Kevin Gausman,0,e99e7968-2119-4448-b32a-1e5fb3752697,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,,,,0.048,0.543,,0.082,,,-0.1,,-1.31,-2.39,,,93.9,,,93.5,83.1,,0.298,0.521,0.198,,,,,,,0.32,0.56,0.298,,,,0.278,0.444,0.087,,,,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,,,,
2024-04-12,744954,Single,single,False,553869,592332,Elias Díaz,Kevin Gausman,1,b23eee3c-20f1-4a41-b8b8-e5fc84710c89,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,,,,0.048,0.543,,0.082,,,-0.1,,-1.31,-2.39,,,93.9,,,93.5,83.1,,0.298,0.521,0.198,,,,,,,0.32,0.56,0.298,,,,0.278,0.444,0.087,,,,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,,,,
2024-04-12,744954,Groundout,field_out,True,553869,502179,Elias Díaz,Paolo Espino,0,392b5a9c-1935-4333-8b34-59b9791dd72d,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,7.71,12.2,4.2,95.0,90.0,90.0,0.861,3.86,3.86,15.43,3.86,1.14,0.333,0.5,0.222,0.333,0.373,67.0,103.0,94.0,52.0,93.0,82.0,,,,115.0,105.0,85.0,,,,,,,,0.277,,0.145,,0.253,-5.37,,,-8.64,,6.69,88.3,,83.9,,75.1,,0.4,1.0,0.167,0.429,1.0,0.357,0.2,0.4,0.0,0.667,1.0,0.143,,,,,,,123.0,83.0,93.0,0.325,-8.98,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,744954,Pop Out,field_out,True,553869,502179,Elias Díaz,Paolo Espino,0,af980378-722b-41b2-a393-f3b2d3e5a092,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,7.71,12.2,4.2,95.0,90.0,90.0,0.861,3.86,3.86,15.43,3.86,1.14,0.333,0.5,0.222,0.333,0.373,67.0,103.0,94.0,52.0,93.0,82.0,,,,115.0,105.0,85.0,,,,,,,,0.277,,0.145,,0.253,-5.37,,,-8.64,,6.69,88.3,,83.9,,75.1,,0.4,1.0,0.167,0.429,1.0,0.357,0.2,0.4,0.0,0.667,1.0,0.143,,,,,,,123.0,83.0,93.0,0.325,-8.98,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,744954,Walk,walk,False,553869,669952,Elias Díaz,Mitch White,1,3c82e786-cdb2-4882-b293-f52f2b1b0945,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,76.0,101.0,97.0,72.0,103.0,85.0,124.0,106.0,108.0,,,,,,,0.138,0.387,,0.339,,,-0.02,,0.0,-4.0,,,93.9,,,94.0,85.1,,0.241,0.448,0.169,0.125,0.125,0.091,,,,0.538,1.385,0.087,,,,0.273,0.364,0.188,99.0,99.0,108.0,0.136,0.66,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,744953,Groundout,field_out,True,553869,684320,Elias Díaz,Yariel Rodríguez,0,11e470ff-04a6-4d49-92fc-ede6622ad147,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,,,,0.093,0.441,,0.271,,,0.9,,3.88,-0.9,,,94.2,,,93.6,84.4,,0.22,0.341,0.206,0.333,0.778,0.25,,,,0.245,0.429,0.344,,,,0.154,0.154,0.125,92.0,92.0,98.0,0.115,-3.05,77.7,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,,,,,,,,,,,,,
2024-04-13,744953,Single,single,False,553869,684320,Elias Díaz,Yariel Rodríguez,0,4a561957-f0ec-4ee0-af92-cc10c3be2520,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,,,,0.093,0.441,,0.271,,,0.9,,3.88,-0.9,,,94.2,,,93.6,84.4,,0.22,0.341,0.206,0.333,0.778,0.25,,,,0.245,0.429,0.344,,,,0.154,0.154,0.125,92.0,92.0,98.0,0.115,-3.05,77.7,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,,,,,,,,,,,,,
2024-04-13,744953,Walk,walk,False,553869,670102,Elias Díaz,Bowden Francis,0,a1af9137-5b3e-4008-b8e8-cf693d5cecaa,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,,,89.0,97.0,97.0,,,,,,,,0.536,,0.059,,,0.67,,,-7.31,,,93.3,,,,83.8,,0.233,0.442,0.182,0.297,0.486,0.225,,,,0.4,1.1,0.294,,,,,,,103.0,95.0,100.0,0.284,-1.52,73.5,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
2024-04-13,744953,Strikeout,strikeout,True,553869,643338,Elias Díaz,Chad Green,0,3da0224e-8129-4176-84e3-0999ebd95d21,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.0,4.39,27.0,102.0,114.0,104.0,0.77,8.0,3.0,6.33,1.67,0.69,0.296,0.394,0.085,0.423,0.431,,,,117.0,106.0,107.0,,,,112.0,98.0,101.0,,,,74.0,54.0,61.0,,0.644,0.014,0.342,,,2.18,-0.86,,-1.52,,,95.2,91.5,,,87.2,,0.161,0.323,0.201,,,,,,,0.281,0.531,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,744952,Pop Out,field_out,True,553869,621244,Elias Díaz,José Berríos,1,d005ee01-47b6-4ce9-aacd-b2d1543f7e95,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,0.329,0.175,0.031,,,0.163,-1.98,-2.81,0.53,,,1.45,94.0,91.7,84.5,93.5,,,0.333,0.648,0.183,,,,0.153,0.376,0.241,,,,0.375,0.438,0.03,0.288,0.378,0.124,107.0,101.0,105.0,0.301,0.16,83.0,,,,,,,,,,0.202,0.403,0.286,,,,,,,,,,,,,,,,,,
2024-04-14,744952,Strikeout,strikeout,True,553869,621244,Elias Díaz,José Berríos,0,83a3f411-371b-49aa-b181-615c79d5320e,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,0.329,0.175,0.031,,,0.163,-1.98,-2.81,0.53,,,1.45,94.0,91.7,84.5,93.5,,,0.333,0.648,0.183,,,,0.153,0.376,0.241,,,,0.375,0.438,0.03,0.288,0.378,0.124,107.0,101.0,105.0,0.301,0.16,83.0,,,,,,,,,,0.202,0.403,0.286,,,,,,,,,,,,,,,,,,
2024-04-14,744952,Groundout,field_out,True,553869,621244,Elias Díaz,José Berríos,0,3dab9ade-c83f-4faa-b2b9-0ab5c81398a9,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,0.329,0.175,0.031,,,0.163,-1.98,-2.81,0.53,,,1.45,94.0,91.7,84.5,93.5,,,0.333,0.648,0.183,,,,0.153,0.376,0.241,,,,0.375,0.438,0.03,0.288,0.378,0.124,107.0,101.0,105.0,0.301,0.16,83.0,,,,,,,,,,0.202,0.403,0.286,,,,,,,,,,,,,,,,,,
2024-04-14,744952,Strikeout,strikeout,True,553869,663878,Elias Díaz,Nate Pearson,0,b10a31fc-2da3-4d4e-b2e8-9c49ba1a820c,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,,,,,,,0.012,0.448,,0.412,,,-2.31,,-30.79,0.95,,,97.6,,,97.4,87.7,,0.342,0.548,0.182,0.158,0.316,0.381,,,,0.212,0.385,0.42,,,,0.667,2.667,0.167,132.0,92.0,102.0,0.127,-0.74,80.8,76.0,153.0,162.0,0.002,16.57,88.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,745597,Flyout,field_out,True,553869,605400,Elias Díaz,Aaron Nola,0,95197666-5213-4645-af27-75aeb05733e8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.324,0.103,1.43,-2.53,-0.12,,2.0,-2.18,92.3,87.4,85.4,91.4,,79.2,0.117,0.252,0.226,0.194,0.306,0.35,0.289,0.5,0.154,,,,0.389,0.75,0.143,0.29,0.47,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,745597,Single,single,False,553869,605400,Elias Díaz,Aaron Nola,0,6502fb07-0c73-4fbf-96ce-343557026f6f,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.324,0.103,1.43,-2.53,-0.12,,2.0,-2.18,92.3,87.4,85.4,91.4,,79.2,0.117,0.252,0.226,0.194,0.306,0.35,0.289,0.5,0.154,,,,0.389,0.75,0.143,0.29,0.47,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,745597,Strikeout,strikeout,True,553869,605400,Elias Díaz,Aaron Nola,0,c2c4b51a-91eb-43a5-91e2-5c5dfe655c0e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.324,0.103,1.43,-2.53,-0.12,,2.0,-2.18,92.3,87.4,85.4,91.4,,79.2,0.117,0.252,0.226,0.194,0.306,0.35,0.289,0.5,0.154,,,,0.389,0.75,0.143,0.29,0.47,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,745597,Double,double,False,553869,656546,Elias Díaz,Jeff Hoffman,0,957641b2-3d9e-4203-95e8-71cd72bd5b35,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,121.0,103.0,103.0,113.0,107.0,116.0,109.0,95.0,102.0,,,,,,,0.085,0.408,,0.395,,,1.24,,3.89,2.07,,,96.5,,,96.6,86.4,,0.194,0.323,0.312,,,,,,,0.157,0.255,0.44,,,,0.154,0.154,0.167,,,,,,,108.0,103.0,103.0,0.113,0.27,90.4,0.16,0.24,0.275,,,,,,,,,,,,,,,,,,,,,
2024-04-16,745593,Single,single,False,553869,624133,Elias Díaz,Ranger Suárez,0,8e7b8005-a9c1-4342-9745-1809b264342f,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.319,0.19,0.125,0.001,,0.166,1.37,-1.66,1.26,-4.76,,0.71,92.0,86.6,80.3,90.9,81.3,,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,,,,0.308,0.615,0.125,0.241,0.354,0.109,86.0,106.0,108.0,0.199,1.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,745593,Lineout,field_out,True,553869,624133,Elias Díaz,Ranger Suárez,0,ba8a01ef-cd93-4e9e-b727-205da94fbda3,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.319,0.19,0.125,0.001,,0.166,1.37,-1.66,1.26,-4.76,,0.71,92.0,86.6,80.3,90.9,81.3,,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,,,,0.308,0.615,0.125,0.241,0.354,0.109,86.0,106.0,108.0,0.199,1.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,745593,Groundout,field_out,True,553869,624133,Elias Díaz,Ranger Suárez,0,6099731c-14ba-45d5-ab61-9ce7be89905e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.319,0.19,0.125,0.001,,0.166,1.37,-1.66,1.26,-4.76,,0.71,92.0,86.6,80.3,90.9,81.3,,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,,,,0.308,0.615,0.125,0.241,0.354,0.109,86.0,106.0,108.0,0.199,1.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,745593,Strikeout,strikeout,True,553869,624133,Elias Díaz,Ranger Suárez,0,4b3a4c16-5b28-4ce8-97ba-400579419d49,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.319,0.19,0.125,0.001,,0.166,1.37,-1.66,1.26,-4.76,,0.71,92.0,86.6,80.3,90.9,81.3,,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,,,,0.308,0.615,0.125,0.241,0.354,0.109,86.0,106.0,108.0,0.199,1.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,745591,Groundout,field_out,True,553869,650911,Elias Díaz,Cristopher Sánchez,1,46b58939-6196-456e-aa32-5a02dfebfe3f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,,,,86.0,52.0,74.0,0.477,,0.002,0.184,,0.337,,2.59,-0.18,1.12,,2.05,,86.5,85.2,94.4,84.1,,,,,,,,0.166,0.185,0.385,0.217,0.319,0.292,,,,0.343,0.436,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,745591,Strikeout,strikeout,True,553869,650911,Elias Díaz,Cristopher Sánchez,0,dd46cf4c-831c-4a94-94f7-b2b24a7f87a9,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,,,,86.0,52.0,74.0,0.477,,0.002,0.184,,0.337,,2.59,-0.18,1.12,,2.05,,86.5,85.2,94.4,84.1,,,,,,,,0.166,0.185,0.385,0.217,0.319,0.292,,,,0.343,0.436,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,745591,Groundout,field_out,True,553869,650911,Elias Díaz,Cristopher Sánchez,0,c25275d5-eb9e-4bd7-9523-3277ae3a9dd2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,,,,86.0,52.0,74.0,0.477,,0.002,0.184,,0.337,,2.59,-0.18,1.12,,2.05,,86.5,85.2,94.4,84.1,,,,,,,,0.166,0.185,0.385,0.217,0.319,0.292,,,,0.343,0.436,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,745591,Single,single,False,553869,642397,Elias Díaz,Gregory Soto,1,0a691795-7fcf-45c8-9ee3-f9f37ea3c8ae,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,,,,0.41,0.128,0.012,0.451,,,-3.7,0.36,0.19,0.86,,,98.1,91.8,,97.5,86.0,,0.417,0.417,0.333,,,,,,,0.222,0.222,0.294,,,,0.311,0.444,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,745591,Pop Out,field_out,True,553869,621237,Elias Díaz,José Alvarado,0,3db4c50d-e793-48b6-8a5f-cb3318ed4030,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,100.0,94.0,95.0,,,,,,,69.0,97.0,94.0,0.597,,0.403,,,,,1.06,0.58,,,,,92.6,,97.8,,,,,,,,,,,,,,,0.14,0.158,0.432,0.27,0.416,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,746572,Double,double,False,553869,676106,Elias Díaz,Emerson Hancock,1,212d0e69-63d9-4b7c-b616-4d61e7db4456,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,,,,,,,0.32,0.303,,0.166,,0.21,1.7,,-2.25,-2.18,,-0.16,93.5,,86.9,93.2,84.4,,0.25,0.339,0.232,,,,0.178,0.311,0.226,0.217,0.478,0.295,,,,0.352,0.648,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,746572,Pop Out,field_out,True,553869,676106,Elias Díaz,Emerson Hancock,0,0b9c1486-ca07-4fb1-8271-a45b13db6132,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,,,,,,,0.32,0.303,,0.166,,0.21,1.7,,-2.25,-2.18,,-0.16,93.5,,86.9,93.2,84.4,,0.25,0.339,0.232,,,,0.178,0.311,0.226,0.217,0.478,0.295,,,,0.352,0.648,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
