date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO
2023/09/20,12:21 PM.,50,W,ATL,PHI,away,Partly Cloudy.,75,693821,5,6,1,0,2,3,10,5,33,3,6,15,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.137,-1.13,0.01,,1.3,90.7,85.0,89.5,,0.28,0.402,0.134,,,,0.188,0.235,0.23600000000000002,0.286,0.495,0.19399999999999998,3.2,3,4,4,5,0,2,72,36,3.63,605400,Aaron Nola,6.0,2,8,92.0,103.0,107.0,0.353,0.97,82.7,0.21,0.393,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/21,7:17 PM.,51,W,NYM,PHI,home,Partly Cloudy.,69,656849,4,5,0,0,2,13,4,7,30,1,5,17,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.422,0.13,0.338,0.378,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,0.253,0.273,0.088,0.189,-0.83,0.66,2.63,-1.35,92.7,85.3,91.5,78.6,0.314,0.486,0.165,,,,0.325,0.55,0.309,0.287,0.425,0.281,4.0,5,4,4,2,7,1,94,63,5.37,624133,Ranger Suárez,6.2,4,6,105.0,99.0,102.0,0.197,-2.58,85.3,0.268,0.472,0.39399999999999996,,,,,,,,,,,,,,,,,,,0.2,0.2,0.365,,,,,,,,,,,,
2023/09/22,7:06 PM.,51,W,NYM,PHI,home,Partly Cloudy.,66,656731,4,5,2,0,1,8,4,9,34,2,5,16,656731,tylormegill,Megill,Right,Tylor Megill,NYM,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.123,0.32,0.414,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,,,,,0.557,0.086,0.149,-0.4,,-0.05,-0.09,94.9,87.9,,77.2,,,,,,,0.264,0.396,0.24100000000000002,0.314,0.494,0.184,6.0,5,3,3,1,6,1,99,62,4.92,592836,Taijuan Walker,6.0,2,4,96.0,103.0,106.0,0.206,-1.04,84.4,0.264,0.445,0.311,,,,116.0,83.0,118.0,,0.002,,5.58,,86.1,,,,,,,0.167,0.167,0.354,,,,,,,,,,,,
2023/09/23,4:08 PM.,51,W,NYM,PHI,home,Cloudy.,61,500779,5,7,2,1,2,11,0,11,35,1,7,12,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.286,0.349,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.323,0.242,0.253,0.181,-2.28,3.29,1.45,-1.18,90.2,85.8,90.4,77.2,0.196,0.25,0.135,0.211,0.368,0.207,0.276,0.379,0.29600000000000004,0.391,0.594,0.217,6.0,8,6,5,0,10,2,103,70,3.39,554430,Zack Wheeler,7.0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.268,0.26899999999999996,,,,,,,,,,,,
2023/09/24,6:08 PM.,51,W,NYM,PHI,home,Cloudy.,66,676130,2,5,1,0,1,10,3,6,29,3,5,11,676130,josebutto,Buttó,Right,José Buttó,NYM,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.458,0.161,0.314,0.364,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,0.056,0.509,0.055,0.229,1.65,4.53,1.56,-2.44,93.8,85.5,92.9,80.0,0.231,0.231,0.185,,,,0.316,0.395,0.373,0.174,0.275,0.22699999999999998,4.0,4,4,4,2,5,1,86,51,3.75,650911,Cristopher Sánchez,7.0,2,10,109.0,104.0,106.0,0.151,1.11,86.2,0.154,0.308,0.389,,,,,,,,,,,,,,,,,,,0.2,0.2,0.267,,,,,,,,,,,,
2023/09/26,6:44 PM.,52,W,PIT,PHI,home,Cloudy.,59,656605,2,3,0,0,1,12,3,5,32,1,3,10,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,93.0,106.0,100.0,0.228,0.261,0.08,0.028,0.66,1.66,-1.97,-2.63,95.2,90.7,93.9,78.0,0.258,0.346,0.105,,,,0.36,0.6,0.21100000000000002,0.176,0.351,0.302,6.0,3,2,2,2,6,1,92,58,4.21,605400,Aaron Nola,6.2,1,8,142.0,104.0,123.0,0.161,-0.5,82.8,0.221,0.324,0.272,99.0,98.0,99.0,,,,0.242,,-0.07,,89.7,,,,,0.316,0.503,0.23600000000000002,0.273,0.614,0.235,,,,,,,,,,,,
2023/09/27,6:43 PM.,52,W,PIT,PHI,home,Partly Cloudy.,64,670912,6,7,4,0,3,12,4,8,31,1,7,10,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,0.05,0.392,0.149,0.041,-1.25,0.93,0.82,-0.07,95.8,88.1,95.7,80.9,0.276,0.345,0.065,,,,0.25,0.3,0.35700000000000004,0.277,0.477,0.183,5.0,7,6,6,2,6,2,91,59,4.31,624133,Ranger Suárez,4.2,6,4,103.0,98.0,104.0,0.367,0.8,88.2,0.21,0.349,0.326,,,,,,,,,,,,,,,,,,,0.193,0.352,0.308,,,,,,,,,,,,
2023/09/28,6:07 PM.,52,L,PIT,PHI,home,Cloudy.,62,682847,3,2,2,0,1,8,3,5,33,1,1,15,682847,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,0.343,0.135,,,,0.209,0.209,0.341,0.383,0.704,0.156,5.0,4,1,1,2,4,1,86,53,4.78,554430,Zack Wheeler,4.0,1,5,,,,,,,0.246,0.449,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/30,7:15 PM.,53,L,NYM,PHI,away,Cloudy.,63,500779,11,4,0,0,1,12,0,8,36,0,4,17,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.286,0.349,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.323,0.242,0.253,0.181,-2.28,3.29,1.45,-1.18,90.2,85.8,90.4,77.2,0.196,0.25,0.135,0.211,0.368,0.207,0.276,0.379,0.29600000000000004,0.391,0.594,0.217,4.0,7,4,3,0,5,1,96,64,3.57,674681,Michael Plassmeyer,3.2,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.268,0.26899999999999996,,,,,,,,,,,,
2023/09/30,4:12 PM.,53,L,NYM,PHI,away,Partly Cloudy.,65,656731,4,3,1,0,0,10,3,7,33,2,3,14,656731,tylormegill,Megill,Right,Tylor Megill,NYM,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.123,0.32,0.414,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,,,,,0.557,0.086,0.149,-0.4,,-0.05,-0.09,94.9,87.9,,77.2,,,,,,,0.264,0.396,0.24100000000000002,0.314,0.494,0.184,7.1,4,1,1,2,7,0,101,65,4.70,592836,Taijuan Walker,7.0,4,3,96.0,103.0,106.0,0.206,-1.04,84.4,0.264,0.445,0.311,,,,116.0,83.0,118.0,,0.002,,5.58,,86.1,,,,,,,0.167,0.167,0.354,,,,,,,,,,,,
