date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-04-30,7:08 PM.,KC,TOR,home,Roof Closed.,68,666142,RF,3,0,0,0,0,0,0,0,0,1,3,0.219,0.345,0.315,0.66,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,,,,132.0,106.0,114.0,,0.418,,0.128,,0.237,0.85,,,-0.34,,1.43,95.4,,84.8,,86.0,,0.213,0.361,0.231,0.14,0.256,0.352,0.21,0.305,0.337,,,,0.183,0.28,0.478,,,,0.104,0.9,80.8,101.0,97.0,101.0,88.0,94.0,91.0,0.113,0.26,90.7,0.348,0.455,0.228,,,,,,,,,,,,,,,,,,
2024-04-29,7:07 PM.,KC,TOR,home,Roof Closed.,68,680742,2B,2,0,0,0,0,0,0,0,1,0,2,0.229,0.357,0.329,0.686,680742,jonathanbowlan,Bowlan,Right,Jonathan Bowlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.353,,,,0.75,1.5,0.286,0.667,1.667,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,1:39 PM.,LAD,TOR,home,Roof Closed.,68,675627,1B,2,0,0,0,0,0,0,0,0,0,2,0.235,0.35,0.338,0.688,675627,michaelgrove,Grove,Right,Michael Grove,LAD,5.12,3.64,51.0,102.0,106.0,108.0,0.754,9.53,2.82,8.12,1.06,1.31,0.187,0.489,0.216,0.252,0.41,,,,,,,83.0,106.0,102.0,82.0,107.0,100.0,117.0,104.0,116.0,0.221,0.018,,0.531,,,-0.74,,-0.24,1.26,,,94.1,,,96.0,86.9,,,,,0.429,0.429,0.35,0.204,0.292,0.321,0.233,0.442,0.185,,,,,,,0.07,-1.23,79.9,106.0,98.0,108.0,103.0,99.0,97.0,0.16,-3.06,92.9,0.37,0.667,0.145,,,,,,,,,,,,,,,,,,
2024-04-27,3:07 PM.,LAD,TOR,home,Roof Closed.,68,607192,2B,3,0,1,0,0,0,1,0,0,2,2,0.242,0.351,0.348,0.699,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.65,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.17,0.293,0.469,,,,139.0,97.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,,0.277,0.186,,1.04,,0.75,1.15,1.93,,96.3,,,96.6,90.0,83.7,0.215,0.421,0.213,0.098,0.174,0.475,0.2,0.333,0.404,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,7:07 PM.,LAD,TOR,home,Roof Closed.,68,694813,2B,2,1,0,0,0,0,0,0,2,0,3,0.238,0.351,0.349,0.7,694813,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.94,140.1,103.0,99.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.292,0.409,81.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,97.0,103.0,98.0,136.0,111.0,117.0,0.226,0.247,,0.165,0.042,0.266,0.1,,-0.69,0.96,1.45,0.82,94.9,,87.5,95.3,88.7,83.3,0.246,0.41,0.162,0.267,0.333,0.167,0.239,0.326,0.355,0.314,0.504,0.136,0.178,0.356,0.372,,,,,,,,,,80.0,101.0,94.0,0.053,0.49,92.3,0.32,0.48,0.183,,,,,,,0.182,0.182,0.133,,,,,,,,,
2024-04-24,6:40 PM.,KC,TOR,away,Clear.,74,679525,2B,4,0,0,0,0,0,0,0,0,2,1,0.246,0.343,0.361,0.704,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,103.0,105.0,103.0,93.0,98.0,95.0,98.0,99.0,97.0,117.0,99.0,107.0,0.138,0.37,,0.228,0.164,0.1,0.34,,-1.16,-0.57,-1.2,0.84,94.2,,86.3,93.6,86.5,82.8,0.208,0.383,0.223,0.263,0.5,0.274,0.29,0.462,0.294,0.317,0.524,0.099,0.204,0.296,0.177,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.433,0.464,,,,,,,,,
2024-04-23,6:40 PM.,KC,TOR,away,Unknown.,73,608379,2B,1,0,0,0,0,0,0,0,0,0,0,0.263,0.364,0.386,0.75,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,0.153,0.238,,0.092,0.081,0.322,0.39,,0.29,-2.39,-1.64,2.26,93.6,,81.2,93.6,84.1,75.2,0.279,0.449,0.169,0.357,0.643,0.174,0.371,0.6,0.373,0.252,0.301,0.099,0.169,0.312,0.341,,,,,,,,,,78.0,100.0,92.0,0.114,-0.94,88.8,0.319,0.458,0.148,,,,,,,,,,,,,,,,,,
2024-04-22,6:40 PM.,KC,TOR,away,Partly Cloudy.,69,663903,1B,4,1,1,1,0,0,0,0,0,2,2,0.268,0.369,0.393,0.762,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.207,0.361,0.354,0.267,0.389,0.127,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.571,0.35,,,,,,,,,
2024-04-20,5:40 PM.,SD,TOR,away,Clear.,64,681190,2B,1,0,0,0,0,0,0,0,1,0,0,0.269,0.377,0.385,0.762,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,124.0,101.0,106.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,0.157,0.285,,0.1,0.197,0.124,-0.56,,-1.91,-0.16,-0.45,-3.49,94.3,,88.6,94.2,82.4,82.2,0.301,0.462,0.222,0.234,0.422,0.239,,,,0.429,0.571,0.106,0.365,0.615,0.122,,,,,,,,,,107.0,99.0,97.0,0.137,2.22,90.2,0.228,0.351,0.169,,,,,,,0.229,0.396,0.247,,,,,,,,,
2024-04-19,6:40 PM.,SD,TOR,away,Partly Cloudy.,62,663362,RF,3,1,0,0,0,0,0,0,1,3,1,0.275,0.362,0.392,0.754,663362,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.91,4.11,146.2,104.0,83.0,98.0,0.806,8.16,2.45,8.9,1.29,0.91,0.207,0.402,0.164,0.302,0.441,,,,,,,57.0,108.0,91.0,73.0,108.0,102.0,115.0,101.0,107.0,0.144,0.19,,0.198,,,-0.77,,0.64,0.5,,,90.6,,,90.0,79.3,,0.265,0.513,0.224,,,,,,,0.303,0.404,0.067,,,,,,,,,,,,,83.0,98.0,90.0,0.086,1.88,87.0,0.231,0.385,0.144,,,,,,,0.227,0.454,0.201,,,,77.6,0.382,-1.09,0.246,0.394,0.275
2024-04-17,3:07 PM.,NYY,TOR,home,Roof Closed.,68,573186,3B,2,0,0,0,0,0,0,0,0,1,0,0.292,0.37,0.417,0.787,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,94.0,89.0,94.0,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,0.351,0.032,0.111,0.16,0.165,,-4.01,-0.31,-0.03,-2.37,-0.03,,89.9,83.3,,90.0,85.3,81.3,0.455,0.636,0.259,0.0,0.0,0.265,0.258,0.386,0.272,0.306,0.466,0.12,,,,0.235,0.309,0.241,,,,,,,106.0,101.0,99.0,0.182,-0.26,88.1,0.296,0.519,0.187,82.0,99.0,93.0,,,,,,,0.309,0.515,0.313,,,,,,
2024-04-15,7:08 PM.,NYY,TOR,home,Roof Closed.,68,661563,2B,4,1,1,1,0,0,0,0,0,2,2,0.304,0.385,0.435,0.82,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,,,,108.0,94.0,105.0,,0.488,,0.259,,0.253,0.06,,,1.37,,0.37,96.6,,91.6,,87.5,,0.205,0.395,0.285,,,,0.171,0.312,0.315,,,,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,3:07 PM.,COL,TOR,home,Roof Closed.,68,641712,2B,4,0,1,0,0,0,0,0,0,1,3,0.31,0.396,0.429,0.825,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,6.01,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,103.0,97.0,100.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.327,0.153,,0.244,0.172,0.1,-2.2,,-0.07,-0.31,0.48,-4.94,89.9,,83.5,90.4,84.1,80.3,0.302,0.509,0.079,0.13,0.217,0.33,0.289,0.361,0.318,0.306,0.448,0.076,0.379,0.69,0.146,,,,,,,,,,,,,0.005,-18.69,86.9,,,,,,,,,,,,,,,,,,,,,
2024-04-12,7:08 PM.,COL,TOR,home,Roof Closed.,68,663372,RF,4,0,2,0,0,0,1,0,0,2,1,0.316,0.409,0.447,0.856,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,108.0,107.0,113.0,81.0,102.0,96.0,93.0,93.0,89.0,109.0,99.0,104.0,0.128,0.37,,0.254,0.101,0.147,0.63,,-0.45,-0.87,1.28,-1.02,94.6,,85.2,94.2,87.4,79.2,0.24,0.376,0.177,0.164,0.26,0.248,0.355,0.523,0.226,0.299,0.403,0.159,0.299,0.485,0.394,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.375,0.35,,,,,,,,,
2024-04-10,3:07 PM.,SEA,TOR,home,Roof Closed.,68,669302,1B,3,0,1,0,0,0,0,0,0,1,1,0.294,0.4,0.441,0.841,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,0.015,0.308,0.134,0.32,0.118,,1.41,1.18,0.32,1.72,0.81,,96.6,84.5,,95.5,88.4,83.2,0.204,0.383,0.193,0.181,0.301,0.354,0.21,0.375,0.368,0.286,0.286,0.05,,,,0.101,0.162,0.506,,,,,,,116.0,104.0,103.0,0.106,0.14,92.3,0.247,0.483,0.272,99.0,96.0,104.0,,,,,,,,,,,,,,,
2024-04-09,7:08 PM.,SEA,TOR,home,Roof Closed.,68,669923,2B,3,1,2,0,0,0,0,1,0,1,1,0.29,0.389,0.452,0.841,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,0.236,0.339,0.102,0.237,,,0.46,-2.05,1.5,1.28,,,96.0,86.0,,96.0,87.2,,0.221,0.458,0.291,0.333,0.439,0.286,0.226,0.316,0.271,0.263,0.354,0.105,,,,0.253,0.413,0.295,0.082,-1.95,83.4,114.0,110.0,113.0,97.0,99.0,93.0,0.004,0.79,92.3,,,,109.0,100.0,108.0,,,,,,,,,,73.9,0.0,-3.5,,,
2024-04-08,7:38 PM.,SEA,TOR,home,Roof Closed.,68,622491,2B,3,0,1,1,0,0,0,0,0,1,3,0.25,0.364,0.429,0.793,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,,,,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,0.179,0.454,,0.224,,0.143,0.97,,-0.41,0.65,,-1.63,95.6,,88.1,95.6,85.7,,0.203,0.365,0.273,,,,0.207,0.357,0.358,0.298,0.457,0.105,0.287,0.545,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,1:38 PM.,NYY,TOR,away,Partly Cloudy.,52,661563,RF,5,0,1,0,0,0,0,0,0,2,5,0.24,0.345,0.4,0.745,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,,,,108.0,94.0,105.0,,0.488,,0.259,,0.253,0.06,,,1.37,,0.37,96.6,,91.6,,87.5,,0.205,0.395,0.285,,,,0.171,0.312,0.315,,,,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,7:11 PM.,NYY,TOR,away,Cloudy.,50,657376,PH,1,0,1,0,0,0,1,0,0,0,0,0.25,0.375,0.45,0.825,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,,,,,,,83.0,94.0,85.0,136.0,94.0,102.0,0.21,,,0.252,,0.006,,,-0.75,1.21,,-13.05,,,87.1,94.3,85.2,,,,,0.143,0.19,0.33,,,,0.267,0.483,0.203,0.667,1.0,0.0,,,,0.182,0.89,83.8,150.0,102.0,113.0,106.0,102.0,100.0,0.35,0.53,92.4,0.256,0.38,0.322,,,,,,,0.21,0.323,0.297,,,,,,,,,
2024-04-05,1:10 PM.,NYY,TOR,away,Partly Cloudy.,46,573186,2B,2,0,1,1,0,0,0,0,0,0,0,0.211,0.348,0.421,0.769,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,94.0,89.0,94.0,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,0.351,0.032,0.111,0.16,0.165,,-4.01,-0.31,-0.03,-2.37,-0.03,,89.9,83.3,,90.0,85.3,81.3,0.455,0.636,0.259,0.0,0.0,0.265,0.258,0.386,0.272,0.306,0.466,0.12,,,,0.235,0.309,0.241,,,,,,,106.0,101.0,99.0,0.182,-0.26,88.1,0.296,0.519,0.187,82.0,99.0,93.0,,,,,,,0.309,0.515,0.313,,,,,,
2024-04-03,7:12 PM.,HOU,TOR,away,Roof Closed.,73,664299,1B,2,0,0,0,0,0,0,0,1,0,2,0.176,0.333,0.353,0.686,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.56,34.2,92.0,113.0,96.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,,,,101.0,88.0,89.0,,,,113.0,93.0,99.0,,0.393,,0.295,,0.268,-1.3,,,0.38,,1.39,91.7,,81.2,,77.5,,0.256,0.535,0.27,0.5,0.667,0.143,0.205,0.341,0.25,,,,0.194,0.306,0.276,,,,0.044,-5.23,75.2,81.0,95.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,7:11 PM.,HOU,TOR,away,Roof Closed.,73,669854,3B,3,0,0,0,0,0,0,0,0,1,0,0.2,0.333,0.4,0.733,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,,,,89.0,103.0,101.0,,0.383,,0.302,0.094,0.221,-0.42,,,2.24,2.55,-0.16,93.4,,85.2,,86.4,80.1,0.232,0.497,0.192,0.071,0.071,0.376,0.18,0.284,0.333,,,,0.188,0.356,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,1:40 PM.,TB,TOR,away,Dome.,72,542888,RF,5,0,1,0,0,0,1,0,0,2,0,0.25,0.4,0.5,0.9,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,,,,,,,86.0,110.0,104.0,95.0,100.0,97.0,126.0,114.0,117.0,0.271,0.332,,0.082,,,0.72,,-1.36,-0.2,,,93.3,,,93.6,84.5,,0.198,0.341,0.333,,,,0.167,0.333,0.273,0.388,0.459,0.107,,,,,,,,,,,,,99.0,103.0,101.0,0.315,-1.23,90.5,0.314,0.557,0.205,,,,,,,0.214,0.357,0.25,,,,,,,,,
2024-03-30,4:09 PM.,TB,TOR,away,Dome.,72,641793,2B,2,0,1,0,0,0,1,0,1,1,1,0.286,0.5,0.714,1.214,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,0.148,0.221,0.232,0.399,,,0.58,-0.84,-0.6,0.45,,,92.4,83.0,,91.6,85.7,,0.245,0.358,0.191,,,,0.257,0.427,0.227,0.265,0.439,0.141,,,,0.258,0.423,0.344,,,,,,,,,,,,,,,,104.0,106.0,112.0,,,,0.406,0.594,0.115,,,,,,,,,
2024-03-29,6:50 PM.,TB,TOR,away,Dome.,72,650644,2B,3,0,0,0,0,0,0,0,0,1,1,0.2,0.429,0.8,1.229,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,0.24,0.099,0.02,0.163,0.156,,-1.7,-4.86,0.06,-1.03,-1.36,,92.0,85.6,,92.6,80.5,77.1,0.294,0.49,0.095,0.25,0.479,0.275,0.25,0.375,0.438,0.241,0.421,0.158,,,,0.375,0.625,0.261,,,,,,,91.0,100.0,101.0,0.322,1.08,88.1,0.232,0.394,0.233,57.0,96.0,102.0,,,,0.267,0.467,0.272,,,,,,,,,
2024-03-28,4:10 PM.,TB,TOR,away,Dome.,72,621107,2B,2,2,1,0,0,1,1,0,2,1,0,0.5,0.75,2.0,2.75,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,0.282,0.09,,0.097,0.188,0.061,-0.64,,0.0,0.46,-1.27,0.21,92.4,,85.6,91.7,79.7,78.8,0.236,0.418,0.248,0.291,0.472,0.333,,,,0.293,0.404,0.133,0.188,0.354,0.105,,,,,,,,,,85.0,105.0,98.0,0.282,1.54,88.2,0.214,0.345,0.223,,,,,,,0.236,0.473,0.203,,,,,,,,,
